Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.44,0,0.8282090207485259353701454431,0.828209020748526,0.828209020748526,0.828209020748526,0.828209020748526,0,0.000000,0.000000,0,11.858193807526381458379530904,89.99885085931813335794932255,87.02111260190187498117273325,100972100
1.45,0,0.8272180407896246285291050357,0.827218040789624,0.827218040789624,0.827218040789624,0.827218040789624,0,0.000000,0.000000,0,11.855792183383650437162694533,89.99802573413199931061938094,87.03077098869860219289852733,101673200
1.46,0,0.8262615852032480881181364385,0.826261585203248,0.826261585203248,0.826261585203248,0.826261585203248,0,0.000000,0.000000,0,11.853356830446447983550160441,89.99734723446149578086038576,87.04055419410759477809485285,102374400
1.47,0,0.8253393274786193397441813059,0.825339327478619,0.825339327478619,0.825339327478619,0.825339327478619,0,0.000000,0.000000,0,11.85088868159640552993762635,89.99680658015665213979290225,87.05045494510554156374332261,103075600
1.48,0,0.8244512733911166546104950877,0.824451273391117,0.824451273391117,0.824451273391117,0.824451273391117,0,0.000000,0.000000,0,11.848388607400144508720789979,89.99632232497501824730119866,87.06040160259361093479095579,103776800
1.49,0,0.8235970205323342333661797079,0.823597020532334,0.823597020532334,0.823597020532334,0.823597020532334,0,0.000000,0.000000,0,11.845857476951003487503953607,89.99596343827094889868501859,87.07045561987996156238682203,104478000
1.50,0,0.8227763778810233245872694379,0.822776377881023,0.822776377881023,0.822776377881023,0.822776377881023,0,0.000000,0.000000,0,11.843296098800171033891419515,89.99572617390910831695126592,87.08061410838321458874573779,105179200
1.51,0,0.8219892854073851298228583242,0.821989285407385,0.821989285407385,0.821989285407385,0.821989285407385,0,0.000000,0.000000,0,11.840705207963698580278885423,89.99560731504314745361830074,87.09087462191115460496987044,105880400
1.52,0,0.8212354637063575294605476992,0.821235463706358,0.821235463706358,0.821235463706358,0.821235463706358,0,0.000000,0.000000,0,11.838085555060147559062049052,89.99559940072450475614790812,87.10123094611266441632899972,106581600
1.53,0,0.8205148736565869434676880165,0.820514873656587,0.820514873656587,0.820514873656587,0.820514873656587,0,0.000000,0.000000,0,11.83543781901095510544951496,89.99569962655314159759718928,87.11168096656844325336903075,107282800
1.54,0,0.8198271361002941025592903025,0.819827136100294,0.819827136100294,0.819827136100294,0.819827136100294,0,0.000000,0.000000,0,11.832762652038184084232678588,89.9959033093209434954208102,87.12222088766077108020947551,107984000
1.55,0,0.8191723515429230112472973631,0.819172351542923,0.819172351542923,0.819172351542923,0.819172351542923,0,0.000000,0.000000,0,11.830060637551841630620144497,89.9962062514338255982529732,87.13284731868968728572986173,108685200
1.56,0,0.8185501798678225739671569414,0.818550179867823,0.818550179867823,0.818550179867823,0.818550179867823,0,0.000000,0.000000,0,11.827332405272980609403308125,89.99660185767211520228818124,87.1435547409798635046475762,109386400
1.57,0,0.8179607000665009787861327206,0.817960700066501,0.817960700066501,0.817960700066501,0.817960700066501,0,0.000000,0.000000,0,11.824578488976658155790774034,89.99709045509704703815294581,87.15434375376020437822078644,110087600
1.58,0,0.8174036099799830999523666171,0.817403609979983,0.817403609979983,0.817403609979983,0.817403609979983,0,0.000000,0.000000,0,11.821799455005657134573937661,89.99774503178260741085656828,87.16527958559852256286555838,110788800
1.59,0,0.8168788960523573970130342045,0.816878896052357,0.816878896052357,0.816878896052357,0.816878896052357,0,0.000000,0.000000,0,11.818995748405624680961403569,89.99840410429401321243324842,87.17621892493344834628918048,111490000
1.60,0,0.8163863630929736268240932172,0.816386363092974,0.816386363092974,0.816386363092974,0.816386363092974,0,0.000000,0.000000,0,11.816167930935273659744567198,89.99922398847317934054117446,87.18730112441982288264700297,112191200
1.61,0,0.8145079207106814499063152611,0.814507920710681,0.814507920710681,0.814507920710681,0.814507920710681,0,0.000000,0.000000,0,11.808532416930099746966451348,89.99127121934940736158979669,87.18943587306124114147320042,112892400
1.62,0,0.8125267503279023849539176050,0.812526750327902,0.812526750327902,0.812526750327902,0.812526750327902,0,0.000000,0.000000,0,11.800657668320098725749614975,89.98257881325239946321090788,87.19086127687543104346801831,113593600
1.63,0,0.8105620465029500824000251464,0.81056204650295,0.81056204650295,0.81056204650295,0.81056204650295,0,0.000000,0.000000,0,11.792859098307037731302662644,89.97395922171340982931880739,87.19237555573210186270287791,114294800
1.64,0,0.8086131911387565068666461701,0.808613191138756,0.808613191138756,0.808613191138756,0.808613191138756,0,0.000000,0.000000,0,11.785055126470955277690128551,89.96510569988431130603088323,87.19368595495351374414574586,114995900
1.65,0,0.8066799413946076639955565291,0.806679941394608,0.806679941394608,0.806679941394608,0.806679941394608,0,0.000000,0.000000,0,11.77718113837549425647329218,89.95597083518758284934657301,87.19473480478418952275210362,115697100
1.66,0,0.8047618055164355966774048471,0.804761805516436,0.804761805516436,0.804761805516436,0.804761805516436,0,0.000000,0.000000,0,11.769172499759493235256455808,89.94643382448838743852782647,87.19539905636990429711483946,116398300
1.67,0,0.8028583011341846271652644989,0.802858301134185,0.802858301134185,0.802858301134185,0.802858301134185,0,0.000000,0.000000,0,11.760984583353030781643921717,89.93648899734085869479461257,87.1956631118334370017320616,117099500
1.68,0,0.8009692485863770752787434400,0.800969248586377,0.800969248586377,0.800969248586377,0.800969248586377,0,0.000000,0.000000,0,11.752570703116888328031387626,89.92596261409611495717008442,87.19536091895275717978639828,117800700
1.69,0,0.7990941006418208546557843425,0.799094100641821,0.799094100641821,0.799094100641821,0.799094100641821,0,0.000000,0.000000,0,11.743903232921877306814551253,89.9148026251870356098984258,87.19443944403325466906868491,118501900
1.70,0,0.7972326480403004685634534537,0.7972326480403,0.7972326480403,0.7972326480403,0.7972326480403,0,0.000000,0.000000,0,11.734947436709314853202017161,89.90301680795637699252266179,87.19289748722108043066270504,119203100
1.71,0,0.7953844255330335140489623864,0.795384425533034,0.795384425533034,0.795384425533034,0.795384425533034,0,0.000000,0.000000,0,11.72568265139889383198518079,89.89056123683145755420748297,87.19069096961597325238240262,119904300
1.72,0,0.7935491590814029461633858592,0.793549159081403,0.793549159081403,0.793549159081403,0.793549159081403,0,0.000000,0.000000,0,11.716090182506361378372646699,89.87731893716304062301909431,87.18771092136615745473480271,120605500
1.73,0,0.7917266598640088986181586491,0.791726659864009,0.791726659864009,0.791726659864009,0.791726659864009,0,0.000000,0.000000,0,11.706157279764470357155810326,89.86341632054197639005803278,87.18406740555748814962124218,121306700
1.74,0,0.7899165365215044159227847305,0.789916536521504,0.789916536521504,0.789916536521504,0.789916536521504,0,0.000000,0.000000,0,11.695870239319716444377694476,89.8486664730878271228563639,87.17959000591228728657168749,122007900
1.75,0,0.7881186319354103294023897494,0.78811863193541,0.78811863193541,0.78811863193541,0.78811863193541,0,0.000000,0.000000,0,11.685216302286975423160858104,89.83319515888877839407396828,87.17438830127593097705963794,122709100
1.76,0,0.7863324747899222594701038872,0.786332474789922,0.786332474789922,0.786332474789922,0.786332474789922,0,0.000000,0.000000,0,11.674199730797952969548324012,89.8169256347316039695261046,87.16839452737195715595081081,123410300
1.77,0,0.7845579476275965057351077297,0.784557947627596,0.784557947627596,0.784557947627596,0.784557947627596,0,0.000000,0.000000,0,11.66281378257527051593578992,89.79984338089935511103567544,87.16159407809694588736710528,124111500
1.78,0,0.7827947922569917570231531183,0.782794792256992,0.782794792256992,0.782794792256992,0.782794792256992,0,0.000000,0.000000,0,11.651061662102829494718953549,89.78202299237563489273115415,87.15405448037024229580854086,124812700
1.79,0,0.7810428057158573856813894317,0.781042805715857,0.781042805715857,0.781042805715857,0.781042805715857,0,0.000000,0.000000,0,11.638931595125277041106419457,89.76335954703668683088078141,87.14567898911315162585948483,125513900
1.80,0,0.7793016644649998014116049539,0.779301664465,0.779301664465,0.779301664465,0.779301664465,0,0.000000,0.000000,0,11.626437803730636019889583086,89.74395014530158406874707935,87.13655782551373820686838591,126215100
1.81,0,0.7776100281689578948379943982,0.777610028168958,0.777610028168958,0.777610028168958,0.777610028168958,0,0.000000,0.000000,0,11.613577530293925025442630753,89.7237872758713910755149281,87.12668361864749010504634868,126916300
1.82,0,0.7759166987636474305346378301,0.775916698763648,0.775916698763648,0.775916698763648,0.775916698763648,0,0.000000,0.000000,0,11.600357941642614004225794381,89.70279582238021966928576853,87.11599051282311874677603952,127617500
1.83,0,0.7742293247154435544980527089,0.774229324715444,0.774229324715444,0.774229324715444,0.774229324715444,0,0.000000,0.000000,0,11.586785249527501550613260291,89.68106187162448897919728087,87.10455710412088630398530799,128318600
1.84,0,0.7725477001311626552875619628,0.772547700131163,0.772547700131163,0.772547700131163,0.772547700131163,0,0.000000,0.000000,0,11.572858638705430529396423918,89.65857756663311581084776909,87.09237612387749372131863496,129019800
1.85,0,0.7708716726563742864611653692,0.770871672656374,0.770871672656374,0.770871672656374,0.770871672656374,0,0.000000,0.000000,0,11.558595291045458075783889827,89.63529122391382066671658487,87.07940488669940696864684929,129721000
1.86,0,0.7692010611787279932560054372,0.769201061178728,0.769201061178728,0.769201061178728,0.769201061178728,0,0.000000,0.000000,0,11.543994385544315595401471696,89.61135174111220079434320862,87.06577696423873763748154498,130422200
1.87,0,0.7675357333465815010460929466,0.767535733346582,0.767535733346582,0.767535733346582,0.767535733346582,0,0.000000,0.000000,0,11.529070098341463141788937604,89.58670397102332412362346391,87.05144590370840796474647446,131123400
1.88,0,0.7658755314201509203340130027,0.765875531420151,0.765875531420151,0.765875531420151,0.765875531420151,0,0.000000,0.000000,0,11.513824579980782120572101232,89.56134170165716741949420548,87.03640653804314917626300022,131824600
1.89,0,0.7642203121544390109038836281,0.764220312154439,0.764220312154439,0.764220312154439,0.764220312154439,0,0.000000,0.000000,0,11.498266024015041099355264861,89.53527871587680278975290269,87.02067300453663318816592896,132525800
1.90,0,0.7625699339401619605058190309,0.762569933940162,0.762569933940162,0.762569933940162,0.762569933940162,0,0.000000,0.000000,0,11.48240955325317007813842849,89.50853431494142016756986438,87.00426591779458969027788012,133227000
1.91,0,0.7609241872214623819732365423,0.760924187221462,0.760924187221462,0.760924187221462,0.760924187221462,0,0.000000,0.000000,0,11.466261333537307624525894398,89.48111882469758076274914519,86.98719584928452892303671882,133928200
1.92,0,0.7592830280567024543324730888,0.759283028056702,0.759283028056702,0.759283028056702,0.759283028056702,0,0.000000,0.000000,0,11.449821505825666603309058026,89.45310253335105351384064225,86.96952608187234492217092105,134629400
1.93,0,0.7576462513698184877954660627,0.757646251369819,0.757646251369819,0.757646251369819,0.757646251369819,0,0.000000,0.000000,0,11.433112230884065582092221654,89.42444475943303235815737975,86.95122474175703989426329351,135330600
1.94,0,0.7560137353496845413077814599,0.756013735349684,0.756013735349684,0.756013735349684,0.756013735349684,0,0.000000,0.000000,0,11.416134601416984560875385282,89.39522259101218237779176781,86.9323614777332333143874166,136031800
1.95,0,0.7543854713716767551531188195,0.754385471371677,0.754385471371677,0.754385471371677,0.754385471371677,0,0.000000,0.000000,0,11.398897817343532107262851191,89.36528971744966053274808534,86.91280631475411748465878824,136733000
1.96,0,0.7527611689178642303843393066,0.752761168917864,0.752761168917864,0.752761168917864,0.752761168917864,0,0.000000,0.000000,0,11.381408945901441086046014819,89.33488902543290976383368208,86.89277971437477803216527403,137434200
1.97,0,0.7511409202241993293897761397,0.751140920224199,0.751140920224199,0.751140920224199,0.751140920224199,0,0.000000,0.000000,0,11.363686160578950064829178448,89.3038191453073175338838019,86.87210389897291387755866511,138135400
1.98,0,0.7495245434574421296716393425,0.749524543457442,0.749524543457442,0.749524543457442,0.749524543457442,0,0.000000,0.000000,0,11.345725547037397611216644356,89.27229875377682161758512142,86.85097526273831676730737263,138836600
1.99,0,0.7479118276308157762698382036,0.747911827630816,0.747911827630816,0.747911827630816,0.747911827630816,0,0.000000,0.000000,0,11.327542253022559428021319384,89.24019902714281285286611173,86.8292807425950179158667736,139537800
2.00,0,0.7463028021241492040271636419,0.746302802124149,0.746302802124149,0.746302802124149,0.746302802124149,0,0.000000,0.000000,0,11.309145361209628406804483014,89.20752900473412553102529788,86.80703032870830099564383723,140239000
2.01,0,0.7449723376146721479991908412,0.744972337614672,0.744972337614672,0.744972337614672,0.744972337614672,0,0.000000,0.000000,0,11.290538994771107385587646641,89.17437631651745559454595904,86.78430396250933657698528852,140940200
2.02,0,0.7436362625549291232525731082,0.743636262554929,0.743636262554929,0.743636262554929,0.743636262554929,0,0.000000,0.000000,0,11.27173829529936493197511255,89.14076186274176898889719122,86.76112369187416081096407595,141641300
2.03,0,0.7423058105041620048580245991,0.742305810504162,0.742305810504162,0.742305810504162,0.742305810504162,0,0.000000,0.000000,0,11.252745340796903910758276178,89.10660770688319465257896154,86.737419443020120608105306,142342500
2.04,0,0.7409807692327314929477422069,0.740980769232731,0.740980769232731,0.740980769232731,0.740980769232731,0,0.000000,0.000000,0,11.233568228669842889541439807,89.07208314180261475020936791,86.7133459107199067799670791,143043700
2.05,0,0.7396610759086454961426298920,0.739661075908646,0.739661075908646,0.739661075908646,0.739661075908646,0,0.000000,0.000000,0,11.214217094907000435928905715,89.03704653418174762606218352,86.68877709696646464026870083,143744900
2.06,0,0.7383466474263248187918247832,0.738346647426325,0.738346647426325,0.738346647426325,0.738346647426325,0,0.000000,0.000000,0,11.194696973737850847107767063,89.00150896410038536898362141,86.6637239572434514101613577,144446100
2.07,0,0.7370375112108099049233092726,0.73703751121081,0.73703751121081,0.73703751121081,0.73703751121081,0,0.000000,0.000000,0,11.175014017909028393495232971,88.96562642958828206071455955,86.63832887397091253665417475,145147300
2.08,0,0.7357334080887488373806344124,0.735733408088749,0.735733408088749,0.735733408088749,0.735733408088749,0,0.000000,0.000000,0,11.155179279382087372278396599,88.92926748996344610494990069,86.6124751165263986380430488,145848500
2.09,0,0.7344344507253644011561864322,0.734434450725364,0.734434450725364,0.734434450725364,0.734434450725364,0,0.000000,0.000000,0,11.135192906740076351061560228,88.89258262694008836165937991,86.58629890223524992719023669,146549700
